,_id,city,latitude,longitude,state,street,zipcode,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,count,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,status,type,price,schooldistrict,whatownerloves,zpid
49,55f3add23ae74048e6bff0e0,Burien,47.460942,-122.346789,WA,15814 10th Ave SW,98166,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,Finished,2.0,4,,,"Brick, Wood",2920,"Carpet, Laminate, Linoleum / Vinyl, Tile",,Gas,Forced air,11449,2,,,"Garage - Detached, Off-street",Composition,"Dining room, Family room, Laundry room, Recreation room, Workshop",SingleFamily,,1953,,,,"Mid-century Modern with daylight basement, in desirable Gregory Heights area. Brand new roof and gutters with 20yr warranty, garge door and exterior paint. Bright kitchen with skylight; has original metal cabinets, stainless steel counter and double sink, with adjacent dining room. Beautiful patio off kitchen with lots of flowers and privacy for entertaining. Three fireplaces, one in the spacious formal living room. Den that could be additional bedroom also has fireplace. Large recreation room has fireplace and access to huge private back yard. Laundry room with lots of storage,  work shop. 200sqft deck that runs along back side of home.",28,,,1369,1369,Active,For sale by owner,399000,,"well established neighborhood, close to freeways, bus and shopping, walking distance to Old Town Burien",48712377
50,55f3ae603ae74048e6bff0e1,Seattle,47.660717,-122.351737,WA,4416 Dayton Ave N,98103,,Other,Unfinished,1.5,2,,,,1132,,,,Forced air,4443,1,,,Off-street,,,SingleFamily,,1935,,,,"Wonderful Fremont Craftsman in a great location. Loaded with character from original details: front porch, leaded glass, fir floors, archway - as well as cool updates: beautiful custom fireplace tile design, built-in bedroom vanity/shelving/closet. Formal dining rm. Spacious kitchen w/plenty of cabinets, counterspace & recessed lighting. Great basemt potential w/partially finished space. Back porch overlooks lovely fenced backyard with lush gardens. Off st pkg. Close to bus, shops & restaurants.",3,,Fremont,2623,2623,,Make me move,900000,Seattle,,48973302
51,55f3ae603ae74048e6bff0e2,Seattle,47.657855,-122.357719,WA,106 NW 42nd St,98107,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",Modern,Finished,3.75,6,,,Other,3140,Hardwood,,Gas,Radiant,3300,3,12,,Garage - Attached,Other,"Family room, Laundry room, Master bath, Mud room, Walk-in closet",SingleFamily,Mountain,1928,2012,,,"This home is designed for maximum flexibility.  It is definitely more than meets the eye.   A Bed and Breakfast with private owners quarters on the top two floors?  A perfect place for someone who would like their guests and tenants to pay their mortgage for them.  It also boasts of recycled material throughout.  Maple floors from a basketball court.  Cedar siding salvaged from an Issaquah home.  Galvanized siding salvaged from a 100 year old Marysville barn.  The views are great on every floor, but the third floor deck area view is the piece de resistance, with a 230 degree view from Capital Hill to Crown Hill.  Currently the 2nd and 3rd floors are framed with rough-in electrical and plumbing, so you can select your own finishes for your personal 1500 sf ""apartment"".  The first floor has been successfully rented on Airbnb for $180 per night and the basement MIL apartment has always had excellent tenants who appreciate living near, but not in downtown Fremont.  This house can earn 50K+ per year and provide you with an amazing place to live.  The price reflects the earning potential.  
",17,,,3597,3597,,Make me move,1890000,,"The location, views, and flexible nature of this home are it's best assets.  Live on one floor or all three, depending on your needs. ",48998252
53,55f3ae603ae74048e6bff0e4,Seattle,47.661893,-122.354324,WA,323 N 46th St,98103,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Washer, Refrigerator",Tudor,Finished,2.0,6,Other,,Stucco,2580,"Carpet, Hardwood, Softwood",,,Forced air,3750,2,15,2,Off-street,Composition,"Breakfast nook, Dining room, Laundry room, Family room",MultiFamily2To4,,1928,2003,,,"Recoated stucco, slate stairs and entry, and energy efficient windows make walking into this 1928 Tudor like entering a brand new home.  This legal duplex with 4-beds up and 2-beds down allows the owner to rent out the basement or reconnect the residences to live throughout this classic home.  Walking distance to Woodland Park Zoo, this home's central location provides easy access to everything that Fremont, Ballard, Phinney Ridge, Greenlake, and Wallingford have to offer.  Mere blocks from Highway 99, you will have a quick commute to downtown Seattle.",2,,Phinney Ridge,4325,4325,,Make me move,749000,," - Recoated stucco, slate stairs and entry, and energy efficient windows make walking into this 1928 Tudor like entering a brand new home. 
 - 4-bed, 1-bath upper residence that occupies the upper two floors.
 - Fully renovated 2-bed, 1-bath 1130 square foot first level apartment with separate front and rear entries.
 - Completely fenced yard with back patio, cherry trees, small lawn and flower beds.
 - Total residence is 6-bed, 2-bath, 2580 square feet.",49139723
54,55f3ae603ae74048e6bff0e5,Seattle,47.653268,-122.352029,WA,3652 Dayton Ave N,98103,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,3.5,3,None,,,2640,"Carpet, Hardwood, Slate",,Gas,Forced air,2499,2,,,Garage - Attached,,"Dining room, Family room, Laundry room, Master bath, Walk-in closet",Townhouse,,2001,,,,"An extra large, solar powered townhouse in the heart of Fremont",9,,,4708,4708,,Make me move,800000,,"This is a huge townhouse on a double-sized lot. The main floor is great for entertaining, with an open floor plan and deck. A two car garage plus two driveway spots means never hunting for parking again. Fourteen solar panels on the roof generate 3,850 watts of power. Master bedroom features walk-in closet, jetted bathtub, and private deck.",58382681
55,55f3ae603ae74048e6bff0e6,Seattle,47.665218,-122.360026,WA,226 NW 50th St,98107,"Dryer, Dishwasher, Refrigerator, Range / Oven, Microwave, Washer",Craftsman,Finished,2.0,4,,1,Wood,1950,"Concrete, Hardwood, Laminate, Tile",,Gas,Forced air,3990,1,,,"On-street, Garage - Detached, Off-street",Metal,Dining room,SingleFamily,"Water, City, Mountain",1916,2007,,,"Beautiful Phinney Ridge Craftsmen home with sprawling sunset & mountain views! Bright & Sunny home with 4 bedrooms, 2 bathrooms, remodeled gourmet kitchen, spacious deck with hot tub & outdoor dining. Home offers many special features & additional space for added living areas! Lots of remodeling along with Lifetime Metal Roof and fenced rear yard! Great location for walking to cafes, shopping and parks. Also a Great Investment Opportunity, $11,000 per month as Vacation Rental!",11,,,15,6048,,,,,,49141106
56,55f3ae603ae74048e6bff0e7,Seattle,47.661223,-122.352767,WA,461 N 45th St APT 4,98103,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",,None,1.0,1,,,Brick,404,"Tile, Other",2,Electric,Wall,,2,4,7,Off-street,Other,"Breakfast nook, Family room, Laundry room",Condominium,Territorial,1958,1973,,,"Fall in love w/this adorable condo! Top floor corner unit provides lots of light! Bamboo floors, tiled bath & solid-wood doors. Stylish kitchen boasts paperstone counters, under-cabinet lights & stainless appliances. W/D & attic storage in unit. Near Fremont, Ballard, Wallingford & Greenlake yet tucked in a quiet spot. Charming 7-unit brick building renovated in 2006 w/new wiring, plumbing & windows. On-site bike/ski storage. Landscaped community garden. Own in hip Fremont at a great price!
",11,,,3237,3237,Active,For sale by agent,215000,,,72497373
57,55f3ae603ae74048e6bff0e8,Seattle,47.651771,-122.350357,WA,3601 Fremont Ave N # 1,98103,,,,,,,,,42542,,,,,23376,,,,,,,Condominium,,1996,,,,,1,,,6704,6704,,,,,,80117029
58,55f3ae603ae74048e6bff0e9,Seattle,47.657372,-122.357255,WA,4134 1st Ave NW,98107,"Dishwasher, Dryer, Freezer, Range / Oven, Refrigerator, Washer",,Partially finished,1.75,2,,,,1540,Hardwood,,Gas,Forced air,4126,1,6,,Garage - Detached,"Asphalt, Shake / Shingle",Dining room,SingleFamily,Mountain,1919,,,,"Solar, new wiring, new plumbing, updated kitchen",1,,,1329,1329,,Make me move,700000,,,49090133
59,55f3ae603ae74048e6bff0ea,Seattle,47.655583,-122.346473,WA,914 N 40th St,98103,,,,,,,,,3192,,,,,4160,,,,,,,Quadruplex,,1914,,,,,1,,,1783,1783,,,,,,48769244
60,55f3ae603ae74048e6bff0eb,Seattle,47.653998,-122.356266,WA,209 N 39th St APT 302,98103,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",Craftsman,,1.0,1,,1,Wood,588,"Hardwood, Carpet",,Electric,Wall,5000,,,,Garage - Attached,Built-up,"Dining room, Laundry room",Townhouse,Territorial,1987,2005,,,"FREMONT VIEW CONDO! Top Floor End unit with Wonderful Surround Seattle views including Aurora Bridge & Lake Union. Quality throughout. Hardwood floors, Custom Tile countertops, striking Walnut Cabinets, and all Stainless Steel appliances included.  Lots of Windows to Take in the Views including Master Bedroom with Bay Window & Skylight in Bathroom. Secure under-ground Parking Garage and Community Entrance. Shared Roof Top Deck with Breath-taking Panoramic Views for Only 10-units & no rental cap.",12,,Fremont,4213,4213,,,,,"Fremont Condo! LAST CHANCE, owner has to rent if no offer by 3/16! Wonderful Top floor with surrounding Seattle views including the Aurora Bridge. Designer Quality throughout. Extensive Hardwood floors, Custom Tile countertops, striking walnut cabinets, all stainless steel appliances incl. Stainless Washer/Dryer. Large Master bedroom with Bay windows. Skylight in Bathroom. Includes Secure under-ground parking Garage and Roof top Deck with breath taking Panoramic Views. Only 10-units in Building.",68474212
61,55f3ae603ae74048e6bff0ec,Seattle,47.661617,-122.353584,WA,406 N 45th St APT 202,98103,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,None,1.0,2,None,1,"Metal, Vinyl",778,"Carpet, Hardwood, Tile",,Gas,"Forced air, Radiant",,3,6,,Garage - Attached,Composition,"Dining room, Walk-in closet",SingleFamily,Territorial,2000,2000,,,"BUY THIS HOME AND I'LL BUY YOURS! Bright and sunny condo with all the upgrades in the heart of Phinney-Fremont. Walk to everything (even Paseo)! Spacious kitchen with granite counters, glass tile backsplash & gas range. Large windows brightens the dining & living areas. Real hardwood floors & gas fireplace. Updated bath with granite counter and tile floors. Quiet and private balcony, perfect for relaxing & entertaining. Easy access to Downtown, Ballard, Green Lake and more. Pets ok. No rental cap. The good life starts here! FOR MORE INFORMATION CALL 206-779-9808 EVERYDAY DAY OPEN HOUSE - CALL FOR SCHEDULE 206-779-9808",10,,,7070,7070,Active,For sale by agent,359000,,,2136199209
62,55f3ae603ae74048e6bff0ed,Seattle,47.657475,-122.355189,WA,4124 Greenwood Ave N,98103,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Washer",Craftsman,Unfinished,2.0,3,,2,Wood,2640,"Carpet, Hardwood, Softwood, Tile",,Gas,Forced air,4000,2,,,Garage - Detached,Composition,"Dining room, Mud room, Office",SingleFamily,"Mountain, Territorial",1911,,,,,42,,,2715,2715,Active,For sale by agent,895000,,"This 1911 classic Craftsman emanates period detailing & thoughtfully executed modernized amenities. Situated in upper Fremont, the home enjoys great territorial & Olympic Mtns views & is an easy distance from neighborhood hot spots. Notable features include an incredible kitchen for entertaining featuring Viking range, double oven, wine & Subzero fridges, french doors; oak & fir flooring; built-ins; high ceilings; updated bathrooms; new exterior paint; large backyard w/ firepit & 2 garages!",48769172
63,55f3ae603ae74048e6bff0ee,Seattle,47.653997,-122.357425,WA,3632 1st Ave NW,98107,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Tudor,Finished,2.75,7,,,"Stucco, Wood",2397,"Carpet, Hardwood",,"Electric, Gas","Baseboard, Forced air",2500,2,,,"Off-street, On-street",Composition,,SingleFamily,,1927,2002,,,"Fremont:  Upper unit includes two floors.   2nd floor has 3 bedrooms and 1 full bath.  1st floor has 1 bedroom, 1 bedroom/study, living room w/fireplace and hardwood floors, 1 full bath & washer/dryer space  and large kitchen and all appliances.  There are two entrances to this living space, one from 1st Ave into the living room, and the other into the kitchen from an elevated deck (storage space below)  Also includes daylight basement mother-law-apartment w 2 bedrooms, 1 bath, carpeted, all appliances including washer and dryer and fenced in patio",28,,,4563,4563,Active,For sale by agent,725000,,"Fremont corner lot (1st Ave NW & 39th), within walking distance of shops, restaurants, park on Ships Canal, Burke Gillman trail, and more.  Charming home with ample storage, fireplace, deck for grilling.  Fence along sidewalks, off-street and on-street parking.  ",48771412
64,55f3ae603ae74048e6bff0ef,Seattle,47.665506,-122.360347,WA,5012 3rd Ave NW,98107,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",Other,Finished,3.0,3,None,,Cement / Concrete,1971,Tile,,Gas,Forced air,3920,3,7,,Off-street,Other,Dining room,SingleFamily,"Mountain, Territorial, Water",1911,2008,West Woodland,Ballard,"Masterfully remodeled Craftsman with the perfect blend of old world charm and modern style. Perched high above the street for privacy and outstanding views of the Olympics and Salmon Bay. Gourmet kitchen with high end stainless appliances, custom cabinetry and designer granite counters. Great central location to downtown Ballard, Fremont and Phinney Ridge upscale eateries and shops. Easy access to 5, 99 roadways / public transit.  Buyers/buyers agent to verify all. 2+ car parking off Market St.",7, Whitman Middle School,Ballard,15838,15838,,Make me move,850000,SEA,"Large Chefs Kitchen, Open floor plan for entertaining, French Doors front/back, Awesome View",49141103
65,55f3ae603ae74048e6bff0f0,Seattle,47.660179,-122.36325,WA,500 NW Bright St,98107,,,,3.0,5,,,,2250,,,,,4883,2,,3,Off-street,,,MultiFamily2To4,,1960,,,,Quality built mid-century triplex on corner lot in great residential neighborhood. Two 2 bedroom units and one 1 bedroom offer lots of windows and natural light. Separate individual locked storage room for each unit. Additional income from laundry and detached garage. Off street parking and alley access - great high demand rental location. Perfect for owner occupied or investor.,3,,,7,2430,,,,,,49090768
